name,ages,errors,site,lat,lon,group average,group std_dev,group std_error,x_3413,y_3413
Moll2010-A-PEA-0658,9112,517,Moll2010-A,83.5385,-28.5768,10983,,,198100.2783034815,-672082.1475991111
Moll2010-A-PEA-0659,9411,605,Moll2010-A,83.5373,-28.586,8505,,,198029.20448552116,-672239.0242301717
Moll2010-A-PEA-0659,9411,605,Moll2010-A,83.5373,-28.586,8009,,,198029.20448552116,-672239.0242301717
Moll2010-A-PEA-0659,9411,605,Moll2010-A,83.5373,-28.586,9112,,,198029.20448552116,-672239.0242301717
Moll2010-A-PEA-0659,9411,605,Moll2010-A,83.5373,-28.586,9411,,,198029.20448552116,-672239.0242301717
Moll2010-A-PEA-0659,9411,605,Moll2010-A,83.5373,-28.586,9294,,,198029.20448552116,-672239.0242301717
Moll2010-A-PEA-0659,9411,605,Moll2010-A,83.5373,-28.586,7393,,,198029.20448552116,-672239.0242301717
Moll2010-A-PEA-0659,9411,605,Moll2010-A,83.5373,-28.586,10983,,,198029.20448552116,-672239.0242301717
Moll2010-A-PEA-0665,9294,541,Moll2010-A,83.5215,-28.7798,8505,,,196233.82110777783,-674553.4833250208
Moll2010-A-PEA-0665,9294,541,Moll2010-A,83.5215,-28.7798,8009,,,196233.82110777783,-674553.4833250208
Moll2010-A-PEA-0665,9294,541,Moll2010-A,83.5215,-28.7798,9112,,,196233.82110777783,-674553.4833250208
Moll2010-A-PEA-0665,9294,541,Moll2010-A,83.5215,-28.7798,9411,,,196233.82110777783,-674553.4833250208
Moll2010-A-PEA-0665,9294,541,Moll2010-A,83.5215,-28.7798,9294,,,196233.82110777783,-674553.4833250208
Moll2010-A-PEA-0665,9294,541,Moll2010-A,83.5215,-28.7798,7393,,,196233.82110777783,-674553.4833250208
Moll2010-A-PEA-0665,9294,541,Moll2010-A,83.5215,-28.7798,10983,,,196233.82110777783,-674553.4833250208
Moll2010-A-PEA-0666,7393,606,Moll2010-A,83.5212,-28.7755,8505,,,196293.55318957646,-674570.0540961918
Moll2010-A-PEA-0666,7393,606,Moll2010-A,83.5212,-28.7755,8009,,,196293.55318957646,-674570.0540961918
Moll2010-A-PEA-0666,7393,606,Moll2010-A,83.5212,-28.7755,9112,,,196293.55318957646,-674570.0540961918
Moll2010-A-PEA-0666,7393,606,Moll2010-A,83.5212,-28.7755,9411,,,196293.55318957646,-674570.0540961918
Moll2010-A-PEA-0666,7393,606,Moll2010-A,83.5212,-28.7755,9294,,,196293.55318957646,-674570.0540961918
Moll2010-A-PEA-0666,7393,606,Moll2010-A,83.5212,-28.7755,7393,,,196293.55318957646,-674570.0540961918
Moll2010-A-PEA-0666,7393,606,Moll2010-A,83.5212,-28.7755,10983,,,196293.55318957646,-674570.0540961918
Moll2010-A-PEA-0668,10983,612,Moll2010-A,83.5429,-28.6715,8505,,,196854.7587828186,-671949.842001806
Moll2010-A-PEA-0668,10983,612,Moll2010-A,83.5429,-28.6715,8009,,,196854.7587828186,-671949.842001806
Moll2010-A-PEA-0668,10983,612,Moll2010-A,83.5429,-28.6715,9112,,,196854.7587828186,-671949.842001806
Moll2010-A-PEA-0668,10983,612,Moll2010-A,83.5429,-28.6715,9411,,,196854.7587828186,-671949.842001806
Moll2010-A-PEA-0668,10983,612,Moll2010-A,83.5429,-28.6715,9294,,,196854.7587828186,-671949.842001806
Moll2010-A-PEA-0668,10983,612,Moll2010-A,83.5429,-28.6715,7393,,,196854.7587828186,-671949.842001806
Moll2010-A-PEA-0668,10983,612,Moll2010-A,83.5429,-28.6715,10983,,,196854.7587828186,-671949.842001806
Moll2010-C-PEA-0692,7046,424,Moll2010-C,83.4983,-28.8945,7046,,,195582.3731277015,-677366.9764723865
Moll2010-D-PEA-0613,11490,527,Moll2010-D,83.587938,-32.236038,11490,,,153615.7435218219,-678116.1888840271
Moll2010-D-PEA-0613,11490,527,Moll2010-D,83.587938,-32.236038,11878,,,153615.7435218219,-678116.1888840271
Moll2010-D-PEA-0613,11490,527,Moll2010-D,83.587938,-32.236038,12277,,,153615.7435218219,-678116.1888840271
Moll2010-D-PEA-0645,11878,685,Moll2010-D,83.594452,-31.853778,11490,,,157975.5036182235,-676387.0089500399
Moll2010-D-PEA-0645,11878,685,Moll2010-D,83.594452,-31.853778,11878,,,157975.5036182235,-676387.0089500399
Moll2010-D-PEA-0645,11878,685,Moll2010-D,83.594452,-31.853778,12277,,,157975.5036182235,-676387.0089500399
Moll2010-D-PEA-0618,12277,626,Moll2010-D,83.587976,-32.167853,11490,,,154421.71159426225,-677928.872191707
Moll2010-D-PEA-0618,12277,626,Moll2010-D,83.587976,-32.167853,11878,,,154421.71159426225,-677928.872191707
Moll2010-D-PEA-0618,12277,626,Moll2010-D,83.587976,-32.167853,12277,,,154421.71159426225,-677928.872191707
NAKAL1-13GRO-Q5,10100,308,NAKAL1,70.06555,-51.3189,10100,,,-240003.2926698039,-2167367.5823161486
NAKAR1-13GRO-Q3,10052,268,NAKAR1,70.06549,-51.3309,10052,,,-240457.9577835729,-2167323.920220752
NAKAR1-13GRO-Q3,10052,268,NAKAR1,70.06549,-51.3309,6853,,,-240457.9577835729,-2167323.920220752
NAKAR1-13GRO-Q4,6853,192,NAKAR1,70.06806,-51.3343,10052,,,-240554.94218884388,-2167024.739560079
NAKAR1-13GRO-Q4,6853,192,NAKAR1,70.06806,-51.3343,6853,,,-240554.94218884388,-2167024.739560079
NAKAR2-13GRO-Q9,10575,330,NAKAR2,70.07047,-51.3111,10575,,,-239647.90928632198,-2166854.7861893494
NAKAR2-13GRO-Q9,10575,330,NAKAR2,70.07047,-51.3111,10459,,,-239647.90928632198,-2166854.7861893494
NAKAR2-13GRO-Q9,10575,330,NAKAR2,70.07047,-51.3111,10215,,,-239647.90928632198,-2166854.7861893494
NAKAR2-13GRO-Q8,10459,363,NAKAR2,70.07077,-51.3112,10575,,,-239648.01277170092,-2166821.109095449
NAKAR2-13GRO-Q8,10459,363,NAKAR2,70.07077,-51.3112,10459,,,-239648.01277170092,-2166821.109095449
NAKAR2-13GRO-Q8,10459,363,NAKAR2,70.07077,-51.3112,10215,,,-239648.01277170092,-2166821.109095449
NAKAR2-13GRO-Q6,10215,235,NAKAR2,70.07003,-51.3103,10575,,,-239623.04847324992,-2166906.911843785
NAKAR2-13GRO-Q6,10215,235,NAKAR2,70.07003,-51.3103,10459,,,-239623.04847324992,-2166906.911843785
NAKAR2-13GRO-Q6,10215,235,NAKAR2,70.07003,-51.3103,10215,,,-239623.04847324992,-2166906.911843785
KN08-16_AN,7604,396,ORK1,67.0962,-50.2439,7604,,,-229708.98102625678,-2502829.156517461
KN08-16_AN,7604,396,ORK1,67.0962,-50.2439,6609,,,-229708.98102625678,-2502829.156517461
KN08-16_AN,7604,396,ORK1,67.0962,-50.2439,7234,,,-229708.98102625678,-2502829.156517461
KN08-16_AN,7604,396,ORK1,67.0962,-50.2439,6523,,,-229708.98102625678,-2502829.156517461
KN08-13_AN,6609,350,ORK1,67.0907,-50.241,7604,,,-229638.87078797616,-2503457.4858281463
KN08-13_AN,6609,350,ORK1,67.0907,-50.241,6609,,,-229638.87078797616,-2503457.4858281463
KN08-13_AN,6609,350,ORK1,67.0907,-50.241,7234,,,-229638.87078797616,-2503457.4858281463
KN08-13_AN,6609,350,ORK1,67.0907,-50.241,6523,,,-229638.87078797616,-2503457.4858281463
KN08-11_AN,7234,711,ORK1,67.0907,-50.241,7604,,,-229638.87078797616,-2503457.4858281463
KN08-11_AN,7234,711,ORK1,67.0907,-50.241,6609,,,-229638.87078797616,-2503457.4858281463
KN08-11_AN,7234,711,ORK1,67.0907,-50.241,7234,,,-229638.87078797616,-2503457.4858281463
KN08-11_AN,7234,711,ORK1,67.0907,-50.241,6523,,,-229638.87078797616,-2503457.4858281463
KN08-12_AN,6523,261,ORK1,67.0907,-50.241,7604,,,-229638.87078797616,-2503457.4858281463
KN08-12_AN,6523,261,ORK1,67.0907,-50.241,6609,,,-229638.87078797616,-2503457.4858281463
KN08-12_AN,6523,261,ORK1,67.0907,-50.241,7234,,,-229638.87078797616,-2503457.4858281463
KN08-12_AN,6523,261,ORK1,67.0907,-50.241,6523,,,-229638.87078797616,-2503457.4858281463
LL0908,7303,225,ORK2,67.158,-50.105,7303,,,-223021.68159969975,-2496448.4487440553
LL0908,7303,225,ORK2,67.158,-50.105,6843,,,-223021.68159969975,-2496448.4487440553
LL0908,7303,225,ORK2,67.158,-50.105,6604,,,-223021.68159969975,-2496448.4487440553
LL0907,6843,179,ORK2,67.158,-50.104,7303,,,-222978.110320697,-2496452.340826472
LL0907,6843,179,ORK2,67.158,-50.104,6843,,,-222978.110320697,-2496452.340826472
LL0907,6843,179,ORK2,67.158,-50.104,6604,,,-222978.110320697,-2496452.340826472
LL0906,6604,146,ORK2,67.159,-50.102,7303,,,-222880.95644225055,-2496347.9945520936
LL0906,6604,146,ORK2,67.159,-50.102,6843,,,-222880.95644225055,-2496347.9945520936
LL0906,6604,146,ORK2,67.159,-50.102,6604,,,-222880.95644225055,-2496347.9945520936
LL0904,6751,180,ORK4,67.092,-50.294,6751,,,-231941.02579753814,-2503098.23774805
LL0904,6751,180,ORK4,67.092,-50.294,6813,,,-231941.02579753814,-2503098.23774805
LL0904,6751,180,ORK4,67.092,-50.294,6846,,,-231941.02579753814,-2503098.23774805
LL0903,6813,202,ORK4,67.101,-50.283,6751,,,-231367.15393331475,-2502133.6445972337
LL0903,6813,202,ORK4,67.101,-50.283,6813,,,-231367.15393331475,-2502133.6445972337
LL0903,6813,202,ORK4,67.101,-50.283,6846,,,-231367.15393331475,-2502133.6445972337
LL0902,6846,196,ORK4,67.103,-50.282,6751,,,-231302.752789773,-2501913.4469503765
LL0902,6846,196,ORK4,67.103,-50.282,6813,,,-231302.752789773,-2501913.4469503765
LL0902,6846,196,ORK4,67.103,-50.282,6846,,,-231302.752789773,-2501913.4469503765
ORKD-16GRO-90,7148,235,ORKD,66.94482,-50.41128,7148,,,-238627.42648990173,-2519120.9341317625
ORKD-16GRO-90,7148,235,ORKD,66.94482,-50.41128,7192,,,-238627.42648990173,-2519120.9341317625
ORKD-16GRO-90,7148,235,ORKD,66.94482,-50.41128,7219,,,-238627.42648990173,-2519120.9341317625
ORKD-16GRO-90,7148,235,ORKD,66.94482,-50.41128,7333,,,-238627.42648990173,-2519120.9341317625
ORKD-16GRO-90,7148,235,ORKD,66.94482,-50.41128,7627,,,-238627.42648990173,-2519120.9341317625
ORKD-16GRO-90,7148,235,ORKD,66.94482,-50.41128,6772,,,-238627.42648990173,-2519120.9341317625
ORKD-16GRO-89,7192,218,ORKD,66.94495,-50.41104,7148,,,-238615.4933633947,-2519107.353616582
ORKD-16GRO-89,7192,218,ORKD,66.94495,-50.41104,7192,,,-238615.4933633947,-2519107.353616582
ORKD-16GRO-89,7192,218,ORKD,66.94495,-50.41104,7219,,,-238615.4933633947,-2519107.353616582
ORKD-16GRO-89,7192,218,ORKD,66.94495,-50.41104,7333,,,-238615.4933633947,-2519107.353616582
ORKD-16GRO-89,7192,218,ORKD,66.94495,-50.41104,7627,,,-238615.4933633947,-2519107.353616582
ORKD-16GRO-89,7192,218,ORKD,66.94495,-50.41104,6772,,,-238615.4933633947,-2519107.353616582
ORKD-16GRO-88,7219,285,ORKD,66.94518,-50.40835,7148,,,-238494.78043731858,-2519092.758106477
ORKD-16GRO-88,7219,285,ORKD,66.94518,-50.40835,7192,,,-238494.78043731858,-2519092.758106477
ORKD-16GRO-88,7219,285,ORKD,66.94518,-50.40835,7219,,,-238494.78043731858,-2519092.758106477
ORKD-16GRO-88,7219,285,ORKD,66.94518,-50.40835,7333,,,-238494.78043731858,-2519092.758106477
ORKD-16GRO-88,7219,285,ORKD,66.94518,-50.40835,7627,,,-238494.78043731858,-2519092.758106477
ORKD-16GRO-88,7219,285,ORKD,66.94518,-50.40835,6772,,,-238494.78043731858,-2519092.758106477
ORKD-16GRO-85,7333,378,ORKD,66.94394,-50.39561,7148,,,-237947.77751488995,-2519284.801301322
ORKD-16GRO-85,7333,378,ORKD,66.94394,-50.39561,7192,,,-237947.77751488995,-2519284.801301322
ORKD-16GRO-85,7333,378,ORKD,66.94394,-50.39561,7219,,,-237947.77751488995,-2519284.801301322
ORKD-16GRO-85,7333,378,ORKD,66.94394,-50.39561,7333,,,-237947.77751488995,-2519284.801301322
ORKD-16GRO-85,7333,378,ORKD,66.94394,-50.39561,7627,,,-237947.77751488995,-2519284.801301322
ORKD-16GRO-85,7333,378,ORKD,66.94394,-50.39561,6772,,,-237947.77751488995,-2519284.801301322
ORKD-16GRO-86,7627,240,ORKD,66.94611,-50.40283,7148,,,-238242.219570569,-2519011.4189202758
ORKD-16GRO-86,7627,240,ORKD,66.94611,-50.40283,7192,,,-238242.219570569,-2519011.4189202758
ORKD-16GRO-86,7627,240,ORKD,66.94611,-50.40283,7219,,,-238242.219570569,-2519011.4189202758
ORKD-16GRO-86,7627,240,ORKD,66.94611,-50.40283,7333,,,-238242.219570569,-2519011.4189202758
ORKD-16GRO-86,7627,240,ORKD,66.94611,-50.40283,7627,,,-238242.219570569,-2519011.4189202758
ORKD-16GRO-86,7627,240,ORKD,66.94611,-50.40283,6772,,,-238242.219570569,-2519011.4189202758
ORKD-16GRO-87,6772,235,ORKD,66.94536,-50.40788,7148,,,-238472.20507726874,-2519074.52656083
ORKD-16GRO-87,6772,235,ORKD,66.94536,-50.40788,7192,,,-238472.20507726874,-2519074.52656083
ORKD-16GRO-87,6772,235,ORKD,66.94536,-50.40788,7219,,,-238472.20507726874,-2519074.52656083
ORKD-16GRO-87,6772,235,ORKD,66.94536,-50.40788,7333,,,-238472.20507726874,-2519074.52656083
ORKD-16GRO-87,6772,235,ORKD,66.94536,-50.40788,7627,,,-238472.20507726874,-2519074.52656083
ORKD-16GRO-87,6772,235,ORKD,66.94536,-50.40788,6772,,,-238472.20507726874,-2519074.52656083
20-GL1496,10997,384,PCHRISINM1,60.18274,-44.06681,10997,,,53778.19248476802,-3301568.8065452646
20-GL1496,10997,384,PCHRISINM1,60.18274,-44.06681,10747,,,53778.19248476802,-3301568.8065452646
20-GL1495,10747,498,PCHRISINM1,60.18274,-44.06681,10997,,,53778.19248476802,-3301568.8065452646
20-GL1495,10747,498,PCHRISINM1,60.18274,-44.06681,10747,,,53778.19248476802,-3301568.8065452646
20-GL1493,10090,740,PCHRISINM2,60.18508,-44.06525,10090,,,53863.66762685065,-3301296.617536161
20-GL1493,10090,740,PCHRISINM2,60.18508,-44.06525,12152,,,53863.66762685065,-3301296.617536161
20-GL1493,10090,740,PCHRISINM2,60.18508,-44.06525,9987,,,53863.66762685065,-3301296.617536161
20-GL1492,12152,628,PCHRISINM2,60.18508,-44.06525,10090,,,53863.66762685065,-3301296.617536161
20-GL1492,12152,628,PCHRISINM2,60.18508,-44.06525,12152,,,53863.66762685065,-3301296.617536161
20-GL1492,12152,628,PCHRISINM2,60.18508,-44.06525,9987,,,53863.66762685065,-3301296.617536161
20-GL1491,9987,393,PCHRISINM2,60.18508,-44.06525,10090,,,53863.66762685065,-3301296.617536161
20-GL1491,9987,393,PCHRISINM2,60.18508,-44.06525,12152,,,53863.66762685065,-3301296.617536161
20-GL1491,9987,393,PCHRISINM2,60.18508,-44.06525,9987,,,53863.66762685065,-3301296.617536161
ILL-005,9264,834,PETER3,80.41133,-60.02584,9264,,,-269896.53563386993,-1005453.5540608212
ILL-005,9264,834,PETER3,80.41133,-60.02584,7028,,,-269896.53563386993,-1005453.5540608212
ILL-001,7028,228,PETER3,80.28454,-59.46758,9264,,,-263542.14419148857,-1021425.7842993309
ILL-001,7028,228,PETER3,80.28454,-59.46758,7028,,,-263542.14419148857,-1021425.7842993309
DIS-LM03,11759,806,PJTM1,69.2736,-53.4754,11759,,,-334424.077330946,-2244274.8121994245
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,8886,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,11000,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9504,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9497,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,11473,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9316,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9171,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9188,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9647,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9452,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,10033,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9549,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9476,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9611,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,10091,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,10013,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9208,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-38,8886,199,QMS2,64.46686,-49.43781,9251,,,-217490.38190228958,-2802362.3871701164
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,8886,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,11000,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9504,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9497,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,11473,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9316,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9171,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9188,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9647,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9452,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,10033,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9549,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9476,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9611,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,10091,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,10013,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9208,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-15,11000,407,QMS2,64.45831,-49.4441,9251,,,-217873.33694318242,-2803307.479024326
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,8886,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,11000,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9504,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9497,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,11473,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9316,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9171,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9188,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9647,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9452,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,10033,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9549,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9476,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9611,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,10091,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,10013,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9208,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-17,9504,359,QMS2,64.45937,-49.43946,9251,,,-217636.988166487,-2803204.9799714815
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,8886,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,11000,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9504,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9497,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,11473,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9316,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9171,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9188,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9647,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9452,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,10033,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9549,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9476,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9611,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,10091,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,10013,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9208,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-18,9497,279,QMS2,64.45869,-49.43322,9251,,,-217337.66888346957,-2803305.733536959
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,8886,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,11000,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9504,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9497,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,11473,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9316,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9171,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9188,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9647,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9452,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,10033,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9549,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9476,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9611,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,10091,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,10013,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9208,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-20,11473,316,QMS2,64.45869,-49.43216,9251,,,-217285.80631638903,-2803309.7539106035
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,8886,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,11000,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9504,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9497,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,11473,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9316,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9171,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9188,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9647,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9452,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,10033,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9549,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9476,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9611,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,10091,,,-216938.17395771496,-2802703.9008637285
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,10013,,,-216938.17395771496,-2802703.9008637285
