name,ages,errors,site,lat,lon,group average,group std_dev,group std_error
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9188,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9647,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9452,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,10033,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9549,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9476,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9611,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,10091,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,10013,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9208,,
QMS2-17GRO-29,9316,277,QMS2,64.46424,-49.42605,9251,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,8886,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,11000,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9504,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9497,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,11473,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9316,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9171,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9188,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9647,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9452,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,10033,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9549,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9476,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9611,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,10091,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,10013,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9208,,
QMS2-17GRO-32,9171,274,QMS2,64.46567,-49.42298,9251,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,8886,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,11000,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9504,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9497,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,11473,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9316,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9171,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9188,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9647,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9452,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,10033,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9549,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9476,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9611,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,10091,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,10013,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9208,,
QMS2-17GRO-34,9188,274,QMS2,64.46509,-49.43287,9251,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,8886,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,11000,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9504,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9497,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,11473,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9316,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9171,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9188,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9647,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9452,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,10033,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9549,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9476,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9611,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,10091,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,10013,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9208,,
QMS2-17GRO-35,9647,285,QMS2,64.46796,-49.43473,9251,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,8886,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,11000,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9504,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9497,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,11473,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9316,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9171,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9188,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9647,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9452,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,10033,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9549,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9476,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9611,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,10091,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,10013,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9208,,
QMS2-17GRO-36,9452,277,QMS2,64.46804,-49.43491,9251,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,8886,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,11000,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9504,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9497,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,11473,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9316,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9171,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9188,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9647,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9452,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,10033,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9549,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9476,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9611,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,10091,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,10013,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9208,,
QMS2-17GRO-37,10033,363,QMS2,64.46714,-49.437,9251,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,8886,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,11000,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9504,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9497,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,11473,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9316,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9171,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9188,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9647,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9452,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,10033,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9549,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9476,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9611,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,10091,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,10013,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9208,,
QMS2-17GRO-39,9549,244,QMS2,64.46519,-49.44123,9251,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,8886,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,11000,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9504,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9497,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,11473,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9316,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9171,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9188,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9647,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9452,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,10033,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9549,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9476,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9611,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,10091,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,10013,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9208,,
QMS2-17GRO-40,9476,279,QMS2,64.46251,-49.44231,9251,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,8886,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,11000,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9504,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9497,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,11473,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9316,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9171,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9188,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9647,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9452,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,10033,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9549,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9476,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9611,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,10091,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,10013,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9208,,
QMS2-17GRO-41,9611,275,QMS2,64.4629,-49.44788,9251,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,8886,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,11000,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9504,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9497,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,11473,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9316,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9171,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9188,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9647,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9452,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,10033,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9549,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9476,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9611,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,10091,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,10013,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9208,,
QMS2-17GRO-42,10091,282,QMS2,64.46244,-49.45117,9251,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,8886,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,11000,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9504,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9497,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,11473,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9316,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9171,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9188,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9647,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9452,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,10033,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9549,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9476,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9611,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,10091,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,10013,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9208,,
QMS2-17GRO-44,10013,334,QMS2,64.46081,-49.4462,9251,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,8886,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,11000,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9504,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9497,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,11473,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9316,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9171,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9188,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9647,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9452,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,10033,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9549,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9476,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9611,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,10091,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,10013,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9208,,
QMS2-17GRO-45,9208,276,QMS2,64.46078,-49.44607,9251,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,8886,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,11000,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9504,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9497,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,11473,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9316,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9171,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9188,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9647,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9452,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,10033,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9549,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9476,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9611,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,10091,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,10013,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9208,,
QMS2-17GRO-16,9251,276,QMS2,64.45847,-49.44398,9251,,
RECM-16GRO-23,8548,397,RECM,66.80196,-50.75574,8548,,
RECM-16GRO-23,8548,397,RECM,66.80196,-50.75574,8350,,
RECM-16GRO-23,8548,397,RECM,66.80196,-50.75574,8722,,
RECM-16GRO-22,8350,235,RECM,66.80159,-50.75763,8548,,
RECM-16GRO-22,8350,235,RECM,66.80159,-50.75763,8350,,
RECM-16GRO-22,8350,235,RECM,66.80159,-50.75763,8722,,
RECM-16GRO-24,8722,266,RECM,66.802,-50.75494,8548,,
RECM-16GRO-24,8722,266,RECM,66.802,-50.75494,8350,,
RECM-16GRO-24,8722,266,RECM,66.802,-50.75494,8722,,
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,9950,,
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10003,,
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10083,,
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10201,,
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10033,,
SAM1-16GRO-52,9950,449,SAM1,67.0318,-52.39431,10251,,
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,9950,,
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10003,,
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10083,,
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10201,,
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10033,,
SAM1-16GRO-51,10003,407,SAM1,67.03007,-52.39363,10251,,
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,9950,,
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10003,,
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10083,,
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10201,,
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10033,,
SAM1-16GRO-49,10083,360,SAM1,67.03027,-52.39563,10251,,
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,9950,,
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,10003,,
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,10083,,
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,10201,,
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,10033,,
SAM1-16GRO-54,10201,284,SAM1,67.03444,-52.3899,10251,,
SAM1-16GRO-55,10033,285,SAM1,67.03844,-52.37785,9950,,
SAM1-16GRO-55,10033,285,SAM1,67.03844,-52.37785,10003,,
SAM1-16GRO-55,10033,285,SAM1,67.03844,-52.37785,10083,,
SAM1-16GRO-55,10033,285,SAM1,67.03844,-52.37785,10201,,
SAM1-16GRO-55,10033,285,SAM1,67.03844,-52.37785,10033,,
SAM1-16GRO-55,10033,285,SAM1,67.03844,-52.37785,10251,,
SAM1-16GRO-56,10251,181,SAM1,67.03325,-52.39233,9950,,
SAM1-16GRO-56,10251,181,SAM1,67.03325,-52.39233,10003,,
SAM1-16GRO-56,10251,181,SAM1,67.03325,-52.39233,10083,,
SAM1-16GRO-56,10251,181,SAM1,67.03325,-52.39233,10201,,
SAM1-16GRO-56,10251,181,SAM1,67.03325,-52.39233,10033,,
SAM1-16GRO-56,10251,181,SAM1,67.03325,-52.39233,10251,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,10379,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,10361,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,10251,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,11064,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,10246,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,10491,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,10497,,
SAM2-16GRO-65,10379,299,SAM2,67.12656,-52.33247,11523,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,10379,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,10361,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,10251,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,11064,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,10246,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,10491,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,10497,,
SAM2-16GRO-64,10361,381,SAM2,67.12495,-52.34248,11523,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,10379,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,10361,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,10251,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,11064,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,10246,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,10491,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,10497,,
SAM2-16GRO-59,10251,235,SAM2,67.12691,-52.34625,11523,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,10379,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,10361,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,10251,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,11064,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,10246,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,10491,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,10497,,
SAM2-16GRO-60,11064,325,SAM2,67.12564,-52.34044,11523,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,10379,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,10361,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,10251,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,11064,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,10246,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,10491,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,10497,,
SAM2-16GRO-61,10246,373,SAM2,67.1256,-52.34019,11523,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,10379,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,10361,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,10251,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,11064,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,10246,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,10491,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,10497,,
SAM2-16GRO-62,10491,265,SAM2,67.12648,-52.34779,11523,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,10379,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,10361,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,10251,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,11064,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,10246,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,10491,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,10497,,
SAM2-16GRO-63,10497,345,SAM2,67.12453,-52.34856,11523,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,10379,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,10361,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,10251,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,11064,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,10246,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,10491,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,10497,,
SAM2-16GRO-66,11523,411,SAM2,67.12657,-52.33253,11523,,
14GROR-37,9885,205,SIQAT1,65.65093,-51.35024,9885,,
14GROR-37,9885,205,SIQAT1,65.65093,-51.35024,9505,,
14GROR-36,9505,180,SIQAT1,65.65123,-51.35028,9885,,
14GROR-36,9505,180,SIQAT1,65.65123,-51.35028,9505,,
14GROR-32,8807,171,SIQAT2,65.65106,-51.3504,8807,,
14GROR-32,8807,171,SIQAT2,65.65106,-51.3504,8607,,
14GROR-32,8807,171,SIQAT2,65.65106,-51.3504,8932,,
14GROR-32,8807,171,SIQAT2,65.65106,-51.3504,9203,,
14GROR-32,8807,171,SIQAT2,65.65106,-51.3504,8876,,
14GROR-31,8607,168,SIQAT2,65.65123,-51.3503,8807,,
14GROR-31,8607,168,SIQAT2,65.65123,-51.3503,8607,,
14GROR-31,8607,168,SIQAT2,65.65123,-51.3503,8932,,
14GROR-31,8607,168,SIQAT2,65.65123,-51.3503,9203,,
14GROR-31,8607,168,SIQAT2,65.65123,-51.3503,8876,,
14GROR-35,8932,156,SIQAT2,65.65082,-51.3501,8807,,
14GROR-35,8932,156,SIQAT2,65.65082,-51.3501,8607,,
14GROR-35,8932,156,SIQAT2,65.65082,-51.3501,8932,,
14GROR-35,8932,156,SIQAT2,65.65082,-51.3501,9203,,
14GROR-35,8932,156,SIQAT2,65.65082,-51.3501,8876,,
14GROR-34,9203,226,SIQAT2,65.65093,-51.3502,8807,,
14GROR-34,9203,226,SIQAT2,65.65093,-51.3502,8607,,
14GROR-34,9203,226,SIQAT2,65.65093,-51.3502,8932,,
14GROR-34,9203,226,SIQAT2,65.65093,-51.3502,9203,,
14GROR-34,9203,226,SIQAT2,65.65093,-51.3502,8876,,
14GROR-33,8876,154,SIQAT2,65.65102,-51.3504,8807,,
14GROR-33,8876,154,SIQAT2,65.65102,-51.3504,8607,,
14GROR-33,8876,154,SIQAT2,65.65102,-51.3504,8932,,
14GROR-33,8876,154,SIQAT2,65.65102,-51.3504,9203,,
14GROR-33,8876,154,SIQAT2,65.65102,-51.3504,8876,,
14GROR-30,9246,179,SIQAT3,65.65123,-51.3561,9246,,
14GROR-30,9246,179,SIQAT3,65.65123,-51.3561,8518,,
14GROR-29,8518,164,SIQAT3,65.65145,-51.3573,9246,,
14GROR-29,8518,164,SIQAT3,65.65145,-51.3573,8518,,
GL1562,7526,1093,STOREKOLD-,76.08667,-18.64208,7526,,
GL1562,7526,1093,STOREKOLD-,76.08667,-18.64208,11858,,
